,title,artist,genre,lyric
793,  SKY          , 키코  KiKO   ,록 메탈,"Closed my eyes I think of you next to me Do you know I think of you every day I’m flying under no radar And you are smiling next to me So tell me why you’re always in my head I’m dizzy Cuz you keep popping up again You have me dreaming Got me hooked I’m falling deep Can’t even breathe And I will be stuck inside in this Crazy world I’m like addicted to you Cuz you’re everywhere I feel like I’m lost But still it feels good So let’s go crazy Fly away To where ever Nobody is looking And nobody is talking let’s Fly away To anywhere Skipping time Sticking to Desire love I can’t help it anymore So I’mma let my heart decide yeah Fly away Baby anywhere is good with you With you baby Do you know I’m losing my mind Closed my eyes I think of you right here Gonna get to you Gonna be with you I can’t even think of anything I’m getting very dizzy Cuz you keep popping up again You have me dreaming Got me hooked I’m falling deep Can’t even breathe And I will be stuck inside in this Crazy world I’m like addicted to you Cuz you’re everywhere I feel like I’m lost But still it feels good So let’s go crazy Fly away To where ever Nobody is looking And nobody is talking let’s Fly away To anywhere Skipping time Sticking to Being next to you I can’t help it anymore So I’mma let my heart decide yeah Fly away Baby anywhere is good with you With you baby To the moon We go up I don’t wanna go back Don’t wanna go down So let’s go crazy Fly away To where ever Nobody is looking And nobody is talking let’s Fly away To anywhere Skipping time Sticking to Being next to you I can’t help it anymore So I’mma let my heart decide yeah Fly away Baby anywhere is good with you With you baby 
"
794,  박하사탕          , 호형호제 한동근  김기태   ,록 메탈,"떠나려 하네 저 강물 따라서 돌아가고파 순수했던 시절 끝나지 않는 더러운 내 삶에 보이는 것은 얼룩진 추억 속의 나 고통의 시간만 보낸 뒤에는 텅 빈 하늘만이 아름다웠네 그 하늘마저 희미해지고 내 갈 곳은 다시 못 올 그곳뿐이야 나 돌아갈래 어릴 적 꿈에 열어줘 제발 다시 한 번만 두려움에 떨고 있어 열어줘 제발 다시 한 번만 단 한 번만이라도 남아있는 건 아무것도 없어 그 시간들도 다시 오진 않아 어지러워 눈을 감고 싶어 내 갈 곳은 다시 못 올 그곳뿐이야 열어줘 제발 다시 한 번만 두려움에 떨고 있어 열어줘 제발 다시 한 번만 단 한 번만이라도 열어줘 제발 다시 한 번만 두려움에 떨고 있어 열어줘 제발 다시 한 번만 단 한 번만이라도 나 돌아갈래 그곳으로 
"
795,  Fallin  For You          , 러니  RUNY   ,록 메탈,"어디부터가 처음 시작인 걸까 언제부터일까 잘 기억이 안 나 너로 인해 느껴졌던 이 따뜻함 들을 너를 보며 숨겨왔던 날 위해서 다가와 줘 더이상 감출 수가 없는걸 fallin’ for you 알아 시간이 지날수록 나의 맘은 점점 커질 텐데 눈을 감아 봐도 i’m thinkin about you 여기 있잖아 바로 너잖아 나의 손 잡아 줄 사람 널 향한 나를 감출 수 있을까 언제부터일까 더 커진 내 마음 나조차도 모를 만큼 너에게 이끌려 네게 남은 시간들을 내 옆에서 머물러줘 더이상 감출 수가 없는걸 fallin’ for you 알아 시간이 지날수록 나의 맘은 점점 커질 텐데 눈을 감아 봐도 i’m thinkin about you 여기 있잖아 바로 너잖아 나의 손 잡아 줄 사람 너 없는 시간 속에 두려워져 괜찮아질 거라고 말해줄래 가만히 내 손을 꼭 잡아줘 닿을 수 있도록 내 곁에 있어 줘 더이상 감출 수가 없는걸 fallin’ for you 알아 시간이 지날수록 나의 맘은 점점 커질 텐데 눈을 감아 봐도 i’m thinkin about you 여기 있잖아 바로 너잖아 나의 손 잡아 줄 사람 너 없는 시간 속에 두려워져 괜찮아질 거라고 말해줄래 가만히 내 손을 꼭 잡아줘 닿을 수 있도록 닿을 수 있도록 
"
796,  볼링핀          , 불랑  BullRang   ,록 메탈,"Your my bowling pin I’m you bowling ball 시작은 설래 달콤해 네맘에 다가 설때 Your my bowling pin I’m you bowling ball 벌써 내 맘이 굴러 너의 곁을 맴돌아 어떤 마음은 서로를 애태우게 하고 어떤 마음은 너무 모르겠어 그때마다 계속 달라 지는 네 표정 난 다시 새로운 레인에서 너를 만나 이 시간에 네 표정이 날 더 당겨 준다면 이 맘들은 오늘의 마지막일 지 몰라 Your my bowling pin I’m you bowling ball 이렇게 나의 맘이 너의 곁을 지날때 Your my bowling pin I’m you bowling ball 피하지마 이번이 마지막일 지도 몰라 Your my bowling pin 할말이 너무 많아 그냥 내 맘속에 담아 아직도 남아있는 감정들은 Spare down Turn이 와도 이공을 던지고 싶지 않아 우리사이 무게는 대체 몇 파운드 언제쯤 끝이날까 길고 긴 이 Round 그냥난 또랑으로 떨어지고 싶어 다시 채워지는 볼링핀이 너무나도 싫어 위험해 위험해 어디로 튈지 몰라서 우린더 위험해 오늘도 힘껏 몸을 던지는 나 너는 피할지 몰라 그래도 어김없이 레인위로 올라가 나 이제 밀고당기긴 그만해 오늘은 환한 미소만 내게 보여 줄래 이번이 마지막일지도 몰라 너도 나와 같은 맘이라면 두팔 벌려 날 안아줄래 이 맘들은 오늘의 마지막일 지 몰라 Your my bowling pin I’m you bowling ball 이렇게 나의 맘이 너의 곁을 지날때 Your my bowling pin I’m you bowling ball 피하지마 이번이 마지막일 지도 몰라 Your my bowling pin Your my bowling pin I’m you bowling ball 이렇게 나의 맘이 너의 곁을 지날때 Your my bowling pin I’m you bowling ball 피하지마 이번이 마지막일 지도 몰라 Your my bowling pin 
"
797,  How Are You          , 울프킨  Wolfkin   ,록 메탈,"how are you I'm fine A long slience It makes me sad How are you I'm doing well But why do still miss you What should i do now Just missed you so much Cause you're my everything I miss you still love you Let me ask you why why can't erase you I know i was wrong But i'm calling you now How are you I'm not okay I let you go And i was so hard How are you Please don't leave me When you smiled at me I miss it What should i do now Just missed you so much Cause you're my everything I miss you still love you Let me ask you why why can't erase you I know i was wrong But i'm calling you now What if we didn't the end up Hello It's me I'm sorry but I have something to tell you If i knew it was the last time i would have made you happy But even now you're my everything I was happy becuse of you So forget me What should i do now Just missed you so much Cause you're my everything you're my everything Let me ask you why why can't erase you I know i was wrong But i'm calling you now you now you now you now But i'm calling you 
"
798,  RESET          , 정지훈  ,록 메탈,"I’m really sick of it  your lies love  so never rewind  It ain’t funny  너말곤 다 질리는 mind  Ah 난 가끔 사랑도 잃어  잃을건 다 잃어  I just wanna reset  Ah 난 마음도 잃어  아 일하기 싫어  I just wanna reset  I want what I’ve said  But you don’t know what you want  Ah 난 사람도 잃어  Ah 난 잃을건 다 잃어  But  이룰건 다 이뤄  I just wanna reset  I just wanna reset  I just wanna reset everything  Oh wanna reset everything  Are you satisfied  R E S E T  Are you satisfied R E S E T Are you satisfied R E S E T Are you satisfied R E S E T I just wanna reset yeah fucking reset wanna fucking reset I’ve been losing mind wanna reset everything I’ve been losing mind wanna reset everything except you 
"
799,  지나가  Feat  정연우           , 천재준  ,록 메탈,"한 걸음씩 멀어지는 너 붙잡지는 않아 너도 알았잖아 우리는 천천히 무뎌질걸 내 꿈만 같았던 어린 날 너와나의 인연 아름다웠던 순간 빼고 모두 저 바람에 날려줘 거짓말 같았던 여름밤 너와나의 기억 아른거렸던 아쉬움 빼곡 모든 걸 담아서 남겨줘 지나간 추억에 너를 가둬 두지마 다 지나왔잖아 지친 현실에도 주저마 태양은 뜰거니까 한 걸음씩 멀어지는 너 붙잡지는 않아 너도 알았잖아 우리는 천천히 무뎌질걸 지나간 추억에 너를 가둬 두지마 다 지나 왔잖아 지친 현실에도 주저마 태양은 뜰거니까 나 나나 나 나나 나나 나 나나 나 나나 우우우우 나나나 나나나 나 나 나나 나 나나 나나 나 나나 나 나나 우우우우 나나나 나나나 나 나 나나 나 나나 나나 나 나나 나 나나 우우우우 나나나 나나나 나 
"
800,  New World          , The Jaxx  더 잭스   ,록 메탈,"Tell Me tell me what you see and whats in your mind why don’t we share this wonderful view Tell me tell me that you enjoy this scenery what do you see in this new world new world speak to me or send a message with a small box in your hand it knows it all we never can let go speak to me or will you talk to the god thats in your hand no need to talk tell me now do you see what i see oh had to see the sun so runaway all i see is dystopia and on the bright screen it says hey welcome to this world and in my vision i saw its blazing hot our dream utopia now we hide inside where no ones reaching out hide hide inside oh had to see the sun so runaway all i see is dystopia and on the bright screen it says hail all hail the sinsekai oh had to see the sun so runaway all i see is dystopia and on the bright screen it says hey lets scream for the machine messiah now and then they will make us vow be brainwashed and let us rust all come all hail the sinsekai 
"
801,  There          , 위은총  ,록 메탈,"저기 멀리 바다 끝까지 갈 수 있을까 저기 멀리 하늘 끝까지 갈 수 있을까 저기 멀리 닿을 때까지 참을 수 있을까 저기 멀리 오를 때까지 견딜 수 있을까 이 밤이 지나고 나면 새벽이 밝아오겠지 오늘이 지나고 나면 내일이 찾아오겠지 내일이 찾아오겠지 저기 멀리 닿을 때까지 참을 수 있을까 저기 멀리 오를 때까지 견딜 수 있을까 이 밤이 지나고 나면 새벽이 밝아오겠지 오늘이 지나고 나면 내일이 찾아오겠지 내일이 찾아오겠지 저기 멀리 바다 끝에서 웃을 수 있을까 저기 멀리 하늘 끝에서 웃을 수 있을까 
"
802,  Seoul  서울           , 홍주  span    span PaleTale  페일테일   ,록 메탈,"멍한 표정으로  눈을 뗄 수 없이 바라보지만  다가가려 해도 비웃는 듯 멀어지지만  알고 있잖아 다 거부할 수 없다는 걸  헛된 꿈이 더 달콤한 걸  어쩜 그렇게도 빛이 나는지  어둠마저 밝게 삼켜  있는 힘을 다해 고갤 돌려도  잔인하게 아름다운 손짓  화려한 불빛에 눈이 멀어  어둠 속을 헤매도  미워할 수 없어  잊을 수 없겠지 언제나  할 수 없잖아 다 그냥 믿고만 싶어져  영원히 깨고 싶지 않은 꿈  어쩜 그렇게도 빛이 나는지  어둠마저 밝게 삼켜  있는 힘을 다해 고갤 돌려도  잔인하게 아름다운 손짓  어쩜 그렇게도 빛이 나는지  어둠마저 밝게 삼켜  있는 힘을 다해 고갤 돌려도  잔인하게 아름다운 손짓  어쩜 그렇게도 빛이 나는지  어둠마저 밝게 삼켜  있는 힘을 다해 고갤 돌려도  
"
803,  Champagne  Original Ver            , TA RA  ,록 메탈,"샴페인 달콤한 유혹의 허황된 욕망에  거품 속에 취해  샴폐인 허무한 꿈들의 어긋난 욕심에  취해 가고 있어  한 번도 보지 못한 달콤한 환상  공허한 마음에 건배  모두가 원하는 허상의 세계  잔을 채워 욕망의 거품  welcome to my fucking  bubble champagne  welcome to my fucking  bubble champagne  welcome to my fucking  bubble champagne  샴폐인 어딘지 모르는  허영의 늪속에 빠져가고 있어  한 번도 보지 못한 달콤한 환상  공허한 마음에 건배  모두가 원하는 허상의 세계  잔을 채워 욕망의 거품  welcome to my fucking  bubble champagne  welcome to my fucking  bubble champagne  welcome to my fucking  bubble champagne  welcome to my fucking bubble champagne welcome to my fucking bubble champagne welcome to my fucking bubble champagne 
"
804,  Aqua          , OU RE  ,록 메탈,"더 내려간다 물속으로 춤추네 like a giant squid 아무도 찾지 않아 아무도 울지 않을 거야 더 내려간다 물속으로 춤추네 like a whaleen whale 아무도 찾지 않아 아무도 울지 않을 거야 더 깊이 빠져들어 더 깊이 깊이 숨어들어 아무도 찾지 못할 거야 아무도 울지 않을 거야 아무도 날 찾지 못해 아무도 울지 않을 거야 
"
805,  마들렌          , 루아멜  LUAMEL   ,록 메탈,"기억은 기류 속에 있어  익숙한 온도의 바람이  언젠가의 추억 속으로  날 돌려보낼 때가 있어  그때로 돌아가 다시 만난 듯  발이 떨어지지 않아  멈춰서 움직일 수가 없는걸  그걸 후회라고 하지 말자  번져 희미해져도  사라지지 않고 내 곁을  떠돌다 나에게 닿아 다시  선명해져 너와 나의 온도를 느껴  나와 무언가의 관계  끝맺지 못해 남은 아쉬움이  공기를 타고 흐르다  가끔 나에게 닿을 때가 있어  그때로 돌아가 다시 만난 듯  발이 떨어지지 않아  멈춰서 움직일 수가 없는걸  그걸 후회라고 하지 말자  번져 희미해져도  사라지지 않고 내 곁을  떠돌다 나에게 닿아 다시  선명해져 너와 나의 온도를 느껴  흐른 시간에 번져 흐려진 우리  점점 선명해져 너와 나의 온도를 느껴  그때와 같은 조명과 바람  점점 선명해져 너와 나의 온도를 느껴  흐른 시간에 번져 흐려진 우리 점점 선명해져 너와 나의 온도를 느껴 그때와 같은 조명과 바람 점점 선명해져 너와 나의 온도를 느껴 번져 희미해져도 사라지지 않고 내 곁을 떠돌다 나에게 닿아 다시 선명해져 너와 나의 온도를 느껴 번져 희미해져도 사라지지 않고 내 곁을 떠돌다 나에게 닿아 다시 선명해져 너와 나의 온도를 느껴 희미해져도 사라지지 않고 내 곁을 떠돌다 나에게 닿아 다시 선명해져 너와 나의 온도를 느껴 
"
