,artist,genre,lyric,title
138, 제희  JHee   ,발라드,"빛나는 너란 별을 보내고 행복하고 아련한 꿈에서 쫓겨나 눈물이 그렇게 흐르지는 않는데 밤마다 걷는 습관이 생겼어 우리의 시간에 쌓인 먼지가 느껴져 이제는 찡그린 미소 그 정도 별거없더라 네가없는게 정말이더라 추억이란게 지우고 버리고 치워도 뱉어도 이젠 아무렇지가 않아 사랑이란게 이별이란게 경험이란게 추억이란게 이제는 지쳐서 도망만 생각해 마주보기가 힘들어 사람은 사람으로 잊는다더니 그 말이 맞긴 맞더라고 너무 닳아버린 내 마음에는 딱 이정도 삶이 알맞은 것 같아 잊을 수 있다는 행복을 알 수 있게 사르르 녹아버린 지난 겨울처럼 별거없더라 네가없는게 정말이더라 추억이란게 지우고 버리고 치워도 뱉어도 이젠 아무렇지가 않아 사랑이란게 이별이란게 경험이란게 추억이란게 이제는 지쳐서 도망만 생각해 마주보기가 힘들어 한발씩 다가오는 마음들에 두발 더 물러서 숨을 참고서 내 마음을 가려 누군갈 사랑할수록 나를 더 사랑하자는 말만 늘어놔 내 상처를 가려 별거맞더라 네가 없는게 정말이더라 추억이란게 던져도 밟아도 부숴도 찢어도 내 방안에 계속 맴돌아 사랑이란게 이별이란게 경험이란게 추억이란게 이제는 지쳐서 포기만 생각해 더 이상 못할 것같아 지금의 내 우주를 만든 
",
139, 박선정 Sun Park   ,발라드,"봄바람이 살랑살랑 햇살 가득 따스한 날 난 눈을 뜨면 또 너의 생각 그렇게 조금씩 너에게 빠졌나 봐 이런 내 맘 너는 알까 매일 함께 하고 싶은 하루하루 깊어지는 수줍은 내 맘을 너에게 말할까 가슴이 콩닥콩닥 내 맘이 자꾸 두근거려 눈부신 햇살같이 빛나는 너를 내가 옆에서 언제나 지켜줄게 태양보다 더 뜨겁게 저 바다보다 더 넓고 깊게 별빛보다 더 빛나게 그렇게 조금씩 내 맘이 커져가 이런 내 맘 너는 알까 매일 함께 하고 싶은 오늘 너를 만난다면 수줍은 내 맘을 너에게 말할까 가슴이 콩닥콩닥 내 맘이 자꾸 두근거려 설레는 봄빛처럼 따스한 너를 내가 옆에서 언제나 함께할게 바람이 살랑살랑 내 맘엔 달콤한 봄바람이 사뿐히 내려오는 꽃잎들처럼 너도 내 맘에 그렇게 다가와 줄래 
",
140, 일요일  ,발라드,"밤 내려앉은 어둠 하늘 수놓은 별빛들 보이지 않았던 꿈 잊혀지던 하루 끝에 들려온 목소리 선명히 새겨진 저 별처럼 빛나는 지금을 하나하나의 조각들로 맞추어가요 깊어가는 이 밤의 멜로디 우리 둘의 시절을 기록해 가요 저 별처럼 빛나는 지금을 하나하나의 조각들로 맞추어가요 깊어가는 이 밤의 멜로디 우리 둘의 시절을 기록해 가요 밤 내려앉은 어둠 하늘 수놓은 별빛들 보이지 않았던 
",
141, BAND GUROPA  ,발라드,"행복하니 무얼 위해 사니 인생의 길을 찾아 가고 있니 어디쯤 가고 있는가 갈 곳도 갈 길도 잃었구나 힘들면 쉬 거라 다시 하면 돼 지치면 누워라 편안해질 거야 바람같이 구름같이 흐르듯이 살아도 괜찮아 아프니 괜찮다 다시 하면 돼 슬프면 울어라 괜찮아질 거야 꽃비같이 안개비처럼 스며들듯 살아도 괜찮아 
",
142, Musist  ,발라드,"한 걸음 다가가려 할수록 두 걸음 더욱 멀어지는 걸 세 걸음 뛰어가다간 결국 네 걸음 뒤처지네 또 다른 걸음 걸을 때 너 아른아른 거리네 돌아봐 자꾸 찍힌 발자국 또 다른 걸음 떠났네 너 아른아른 떠올라 눈물이 보여 후에 슬픔이 고여 Ain’t nobody got time for this Ain’t nobody got time for that 슬퍼할 시간 없어 쉬지 마 계속 걸어 Ain’t nobody got time for this Ain’t nobody got time for that 눈에 눈물이 보여 후에 슬픔이 고여 할 수 있는 건 묵묵히 work on 돌아봐 자꾸 찍힌 발걸음 자국 할 수 있는 건 묵묵히 work on 닿을 듯 말듯 Nobody got time for that 너에게 다가가려 하기엔 쫓아내 나를 밀어내는 걸 하지만 포기할 맘은 없어 붙잡아 늘어지네 또 다른 걸음 걸을 때 너 아른아른 거리네 돌아봐 자꾸 찍힌 발자국 또 다른 걸음 걸었네 너 아른아른 떠올라 눈물이 보여 후에 슬픔이 고여 Ain’t nobody got time for this Ain’t nobody got time for that 슬퍼할 시간 없어 쉬지 마 계속 걸어 Ain’t nobody got time for this Ain’t nobody got time for that 눈에 눈물이 보여 후에 슬픔이 고여 할 수 있는 건 묵묵히 work on 돌아봐 자꾸 찍힌 발걸음 자국 할 수 있는 건 묵묵히 work on 닿을 듯 말듯 Nobody got time for that 
",
143, 이용훈  ,발라드,"사랑해 그 말은 무엇보다 아픈 말 숨죽여서 하는 말 이젠하기 힘든 말 Oh 햇살이 밝은 아침보다 밤의 달빛이 어울려요 이별의 그 입맞춤 잠시 접어둔 채 이대로 이렇게 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 보낼께 나 또 한번 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 괜찮아 그 말은 안쓰러운 거짓말 애쓰면서 웃어도 우린 그저 눈물만 Oh 햇살이 밝은 아침보다 밤의 달빛이 어울려요 이별의 그 입맞춤 잠시 접어둔 채 이대로 이렇게 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 보낼께 나 또 한번 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 보지 못할 내 마지막 눈물 힘껏 안아줄께 널 그리고 말할께 나 이렇게 너를 외치면서 My Love 넌 듣지 못할 사랑한단 내 말 My Love 
",
144, Wind Project  ,발라드,"그 작은섬엔 바람이 불어 날 스치고 지나가네 당신을 감쌌던 그 바람이 나를 스쳐 갑니다 잠들었던 이 땅에 꽃이 피는데 남겨진 마음엔 봄이 더디오시나 바람을 타고 살며시 안아 그 마음을 달래주오 그 마음을 만져주오 그 마음을 달래주오 시린마음 만져주오 그 마음을 달래주오 이 작은섬엔 바람이 불어 날 밀고 지나가네 당신을 타고 온 이 바람에 나를 맡겨 봅니다 오늘도 나아갑니다 조금씩 나아갑니다 우리의 바람을 타고 
",
145, Bera  ,발라드,"우연히 마주친 골목 어귀에서 웃음을 지었던 그날 밤 해맑은 미소가 날 떠나지 않아 한참을 잠들지 못했네 애써 못한 말 한마디 있었죠 우연히 마주한 날 우연히 사랑했단 걸 밤새 연습했던 내 맘 한마디 그대의 미소 하나 그 속에 봄이 왔네요 한참을 망설이다 지나친 날엔 하늘이 유난히 파랬죠 용기 내 건넸던 인사를 받아준 날 한참을 잠들지 못했네 애써 못한 말 한마디 있었죠 우연히 마주한 날 우연히 사랑했단 걸 밤새 연습했던 내 맘 한마디 그대의 미소 하나 그 속에 봄이 왔네요 
",
146, 마사미츠  ,발라드,"傘をさしたら少しうつむいて 後ろ姿遠くから見ていた  いつもあなたの影を 追いかけて渡る雨のほどうきょう 私ひとり  思い出の中でもいいから Kissして今すぐ 誰も居ないほどうきょう のぼってく觀覽車 ふたり占めするように てっぺんにたって  今すぐ　Kissして  傘をたたんで　空を見上げる振りした フラッグマン  あの日の影が　赤信號 降り出した雨のせいにしただけ  そして　いつの間にか臆病が 心に燒き付く  誰も居ない步道橋 のぼってく觀覽車  ふたりのったとしても てっぺんにたって Kissなんてできない  驅け登る子どもの無邪氣 走り去るトラックの音 傘でかくして二人を Kissは步道橋で  ウソでもいいからKissしてKissして今すぐ 誰も居ない步道橋 渡っていってしまわないで 雨が降ればここは二人の觀覽車  思い出の中でもいいからKissして今すぐ 二人だけの今だけの步道橋  降りていく 遠い影 國道が天の川のように 流れていた
					",
147, 도야  DOYA   ,발라드,"나무 밑에 한 아이가 소리 없이 기대고있었어 갈 길 잃은 그 아이는 저 멀리 넘어 푸른 하늘을 바라봐 별없는 밤도 길고긴 새벽도 공허함에 지쳐 쓰러질 때도 상처가 늘어서 마음이 약해져도 여전히 나는 그 모습일 텐데 미안하단 말은 가슴속에 묻어두고 두려워 말라고 나에게 해주었던 말 깊게 새겨진 그 순간들 만큼 언젠간 다시 만나서 말해볼게 비 내리는 하늘밑에 우산 없이 홀로 서 있는 너 방황하며 돌아가고싶은 생각에 발걸음마다 돌아봐 겨울이 지나 봄이 또 올거야 따뜻한 햇살이 안아줄거야 지친 내 두손을 살며시 잡아줄게 시간 지나가면 웃게 될거야 미안하단 말은 가슴속에 묻어두고 두려워 말라고 나에게 해주었던 말 깊게 새겨진 그 순간들 만큼 언젠가 다시 만나면 마음이 너무 아파서 매일 너무 힘들었다고 소리 없이 외쳐 이렇게 미안하단 말은 가슴속에 묻어두고 두려워 말라고 나에게 해주었던 말 깊게 새겨진 그 순간들 만큼 언젠간 다시 만나서 말해볼게 
",
148, 김성식  ,발라드,"별이 되어 날 떠나간 그대 그대 모습 아스라이 멀어져 가는데 나는 아직도 그대 기다리며 멈춰 서 있네 그대는 어디에 네가 없는 나의 하루는 비가 내려 내 맘을 적시고 네가 없는 나의 하루는 아직도 그 자리에 너의 시간은 멈췄지만 나의 시간은 흘러가고 점점 흐려져만 가는 지난 너와의 기억 내 추억 속에서 또렷해져 그대는 내 꿈에 네가 없는 나의 봄은 화엽이 흩날리지 않고 너의 생각에 나라는 어둠에 너라는 빛으로 나를 비추던 그대 나 떠나 어두워지네 채워지지 않는 나의 하루는 너의 생각에 잠겨 물들다 별빛에 기대 그대 꿈을 꾸네 이 봄이 지나면 그댈 잊을 수 있을까 너의 빈자리를 생각하며 하룰 채우다 결국 너의 품에 홀로 잠들어 
",
149, 이석훈  ,발라드,"아무것도 없는 이 공허한 온도 속에 참아보려 애써 손짓을 하고 있지만 아주 멀리 가버린 나의 이야기들은 이젠 움츠려 펴질 생각을 않고 사랑은 또 이렇게 나를 떠나가네요 사랑은 또 날 두고 점점 멀어져요 이제는 희미해져 가버린 나의 사랑아 나를 밝게 비춰줘 오 가지마 밤이 오지 않기를 오늘도 잠들지 못하고 그대는 어두운 내 바다속에 있지만 손을 뻗어보아도 아무리 둘러봐도 그대 흔적 어디도 보이지 않아 사랑은 또 이렇게 나를 떠나가네요 사랑은 또 날 두고 점점 멀어져요 이제는 희미해져 가버린 나의 사랑아 나를 밝게 비춰줘 오 나의 그대여 꿈이라도 그대 내게로 찾아와 함께 할 수 있다면 사랑은 또 이렇게 나를 떠나가네요 사랑은 또 날 두고 점점 멀어져요 이제는 희미해져 가버린 나의 사랑아 나를 밝게 비춰줘 오 가지마 오 가지마 
",
150, 정준일  ,발라드,"이별이 없는 만남은 없는 걸까 헤어짐 없는 사랑은 끝내 없는 걸까 아픔 없는 인생이란 없는 걸까 영원히 행복하기만 할 순 없는 걸까 가지 말았어야만 했던 시작하지 말아야 했던 사랑 우린 서로를 모르고 사랑이란 걸 모르고 사랑한다 억지 부리던 시절 끝을 알았더라면 달랐을까 꿈꾸지 않는 세상이 있다는 게 그래도 되는 세상도 행복하다는 게 너를 통해 나는 세상을 배웠어 네가 가르쳐 주었던 세상을 배웠어 네가 떠나던 그 날에 세상도 울었어 
",
151, 박현서  ,발라드,"어떻게 하죠 길을 잃었는데 그대밖엔 아무것도 보이지 않죠 함께 있는게 어색하기만 했었던 내가 많이 달라졌네요 잠시 머뭇거리던 내 마음을 이젠 알 것 같아 숨기고 싶지 않죠 I’ll be missing you 내 소중한 한사람 그대뿐이죠 내 손 놓치지 마요 느끼고 싶어요 이젠 내가 지켜줄게요 I will always be with you You are my sunshine You are my everything 숨쉬고 있었던 아름다운 날들에 그대가 서 있네요 선물같은 나의 꿈속엔 내 이름 부르며 그대가 웃고 있네요 가끔 바람속에 날려버렸던 내 눈물까지도 모두 알아주었던 I’ll be missing you 내 소중한 한사람 그대뿐이죠 내 손 놓치지 마요 느끼고 싶어요 이젠 내가 지켜줄게요 I will always be with you 그대 내게 사랑한다 말할때 내가 살아있음을 느끼고 있어요 내 손을 잡아요 나를 꼭 안아줘요 지금 이 순간 느낌 간직해요 Baby missing you 내소중한 한사람 그대뿐이죠 이젠 조금 알것같아요 느끼고 싶어요 이젠 내가 지켜줄게요 I will always be with you 
",
152, 소유나  ,발라드,"함께 있자 우리 둘은 나와 있자 오래도록 너와 나 여기 있을 땐 이 공기 우리만의 것이고 우리 둘 여기 앉을 때마다 둘만의 공간이 돼 버려 대화를 주고받을 땐 우린 서롤 위해주고 있었네 함께 있자 우리 둘은 나와 있자 오래도록 우리 여기 멈춰 있자 누가 우릴 밀쳐내도 뚜두뚜두뚜두뚜두 뚜두뚜두뚜두뚜두 뚜두뚜뚜뚜두뚜두 뚜두뚜뚜뚜두뚜두 뚜두뚜두뚜두뚜두 뚜두뚜뚜뚜두뚜두 뚜두뚜두뚜두뚜두 뚜두뚜두뚜두뚜두 함께 있자 우리 둘은 나와 있자 오래도록 우리 여기 멈춰 있자 누가 우릴 밀쳐내도 함께 있자 우리 둘은 나와 있자 오래도록 우리 여기 멈춰 있자 누가 우릴 밀쳐내도 
",
153, 강지원  ,발라드,"Have you ever seen your room without you Have you ever seen the back of yourself leaving Have you ever seen me without you with unfocused wavy eyes Have you ever seen my room without you Have you ever seen the back of yourself leaving have you ever seen me without you You're the only one who doesn’t know You're the only one who doesn’t know There's nothing that I can replace you ’cause there’s no one who can touch my heart like you and who else can I trust if it’s not you If i could show you how deep my love goes then you’ll realize that you’re honestly really my all There's nothing that I can replace you with Everything that I need is your love and who else can I trust if it’s not you If i could show you how deep my love goes then you’ll realize that you’re honestly really my all Have you ever seen your room without you Have you ever seen the back of yourself leaving Have you ever seen me without you with unfocused wavy eyes with unfocused wavy eyes 
",
